id,type,sub_type,name,description,year,lat,long,evacuated,homeless,injuries,deaths,insured_cost,homes_damaged,homes_destroyed,regions,url,severity,cost_2011
150,Natural,Storm/Hail,Kosciuszko NP,"On 7 August 1999, four men in their early twenties were caught in a strong blizzard whilst hiking within Kosciuszko National Park. The men were hiking from Thredbo to Lake Albina for a snowboarding and camping adventure when a severe blizzard developed, forcing them to dig and shelter in a snow cave. It is believed the snow cave was quickly buried in the blizzard, causing the men to be asphyxiated.  The bodies were found 101 days later on 16 November 1999, 2.5 km from where the group had started their trek, at a point not far from Mt Kosciuszko.",1999,-36.33946609,148.57360840,,,,4,,,,NSW,http://www.emknowledge.gov.au/resource/?id=150,"$16,000,000.00",$0.00
173,Natural,Storm/Hail,Ipswich,"In April 1998 a severe thunderstorm with strong wind gusts reported up to 80 km per hour, swept from New South Wales into Ipswich and other Brisbane suburbs. Strong winds up to 117 km per hour were recorded in Amberley. Three people died when they were electrocuted by a fallen power line. Other damage reported included yachts in the Brisbane to Gladstone yacht race.",1998,-27.61335373,152.75854490,,,,3,,,,QLD,http://www.emknowledge.gov.au/resource/?id=173,"$12,000,000.00",$0.00
391,Natural,Storm/Hail,"South-East Queensland, Northern New South Wales, Northern Western Australia. Northern Territory","In March 2004, tropical cyclones Grace, Monty, Nicky, Fay, Oscar and Evan affected several regions of Australia. Wide spread flooding occurred in Queensland, Western Australia and the Northern Territory. Severe thunderstorms with high rainfall totals, flash flooding and hail were reported in most states over the course of the month. Damage to property, infrastructure and power supplies occurred.  A tropical low developed on 2 March and moved south-west bringing strong to gale force winds, large seas and heavy rain to south-east Queensland and northern New South Wales. Rainfall totals in several east coast locations was more than 200 mm in 24 hours. There were three fatalities associated with this event: one person drowned in Queensland and two people drowned in New South Wales.  In Western Australia, Cyclone Monty weakened as it neared the northern coast but brought with it widespread rainfall over the Pilbara causing significant flooding.  In the Northern Territory, heavy rainfall associated with ex-tropical cyclone Evan affected the Arnhem, Darwin-Daly, Katherine and northern Victoria river districts, resulting in flooding in many catchments throughout the Top End. Residents were evacuated from flooded homes and businesses on the outskirts of Katherine on 4 March.",2004,-28.80579758,153.27687070,,,,3,,,,NT;QLD;NSW;WA,http://www.emknowledge.gov.au/resource/?id=391,"$12,000,000.00",$0.00
424,Natural,Storm/Hail,Eastern New South Wales,"On 18 November 2001, severe thunderstorms affected many parts of eastern New South Wales. Most of the impact was felt at Nelson Bay, where thunderstorms and tornadoes occurred with winds reaching up to 150 km per hour. It was reported more than 100 buildings were damaged and several boats destroyed.  Significant damage also occurred in the Lower Hunter Valley and the Sydney metropolitan regions of Penrith, Richmond and Horsley Park from strong wind gusts. Approximately 2000 homes and 200 cars were damaged and three people were killed.  Wisemans Ferry reported hail 3 cm in diameter. More hail similar in size occurred at Bundarra, Ben Lomond (Northern Tablelands), and in Canberra small hail fell in the northern suburbs on the afternoon on 18 November.  The Insurance Council of Australia estimated the 2001 damage at $30 million, with the 2011 estimated normalised cost of $99 million.",2001,-32.72064972,152.14382930,,,,3,"$30,000,000.00",2000,,NSW,http://www.emknowledge.gov.au/resource/?id=424,"$42,000,000.00",$0.00
136,Natural,Storm/Hail,"Sydney, Hunter Valley and Northern Regions","On 3 December 2001, severe thunderstorms hit a wide area of New South Wales with the most impact occurring in Sydney. A storm event moving at 80-100 km per hour produced a wind gust of 174 km per hour at the north western suburb of Richmond, which set a record as the highest wind gust ever recorded in mainland New South Wales. Other significant squalls were recorded,109 km per hour at Kurnell, 102 km per hour at Hornsby and at Gunnedah (north-west slopes) wind gusts of 137 km per hour caused damage to trees and buildings. Hail estimated to be 3 cm in diameter was reported at Pymble and 2 cm in diameter was also reported at Swansea in the Hunter Valley.  Two people died when a branch of a tree fell on their tent at Crosslands Reserve, Hornsby Heights, North Sydney.  The Insurance Council of Australia estimated the 2001 damage at $30 million, with the 2011 estimated normalised cost of $57 million.",2001,-33.59631729,150.75697330,,,,2,"$30,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=136,"$38,000,000.00",$0.00
428,Natural,Storm/Hail,Sydney Apr 1998,"Thunderstorms coupled with heavy rain occurred in the Sydney metropolitan area late 9 Apri 1998 and into the following day. Much of the reported damage was due to flash flooding. Hundreds of SES staff and volunteers worked to protect homes around the Narrabeen Lake area as water levels rose to a 15 year high. Three houses were evacuated as they were threatened by stormwater at the rear of their properties. Approximately 5,000 homes lost power after the heavy rains. One person drowned after being swept away in a swollen creek. Avalon and Belrose recorded rainfall levels in excess of 200 mm.  The Bureau of Meteorology advised the event was caused by an upper level system interacting with warm, moist onshore flow lifted by a trough off the coast.  The Insurance Council of Australia estimated the 1998 damage at $10 million, with the 2011 estimated normalised cost of $28 million.",1998,-33.91579819,151.03575130,,,,1,"$10,000,000.00",80,,NSW,http://www.emknowledge.gov.au/resource/?id=428,"$14,000,000.00",$0.00
493,Natural,Storm/Hail,Southern States Windstorms,"Victoria  On 2 April 2008 very strong northerly winds developed across central and western Victoria. Maximum wind gusts in Victoria were recorded at Mt Gellibrand at 131 km per hour, Dunns Hill in the Dandenongs at 115 km per hour and Melbourne Airport 107 km per hour.  Areas of raised dust were reported from the western half of the state, with visibility down to 200 m in some places.  The heaviest rainfall totals were from Falls Creek (Rocky Valley Dam) with 50 mm and Wilsons Promontory with 26 mm. The storm sent vegetation and debris flying, caused major disruption to Melbourne traffic and public transport systems and extensive damage to the electricity distribution network. Lanes were closed on the Westgate bridge where wind gusts were close to 120 km per hour, many traffic lights were out and conditions on the roads were chaotic. Several boats were washed ashore at Mornington, where large waves were observed.  There were reports that two people died as a result of this storm in Victoria.  More than 9,500 requests for assistance were received by emergency service agencies across the State between 2-7 April 2008 as a result of this event.  The Department of Human Services (DHS) coordinated Red Cross and local government to support the community with recovery, distributing 864 personal hardship grants totalling $240,115.  South Australia  An intense low on 2 April produced widespread wind gusts in excess of 90 km per hour across the Mount Lofty Ranges, Kangaroo Island and the South East districts of South Australia.  Tasmania  A deep low pressure system passed close to Tasmania bringing destructive winds from late 2nd April until early the next day with individual wind gusts well over 100 km per hour recorded at several locations. More than 40,000 premises lost power with at least 200 fallen power lines caused road closures. Many buildings lost their roofs. The pressure at Maatsuyker Island dipped to 966.2 hPa on 3 April the second lowest mean sea level pressure ever reported in Tasmania. Strong and gusty winds on 2 April caused a dust storm in the southern Midlands.  The estimated damage bill was around two million dollars.  The Insurance Council of Australia estimated the 2008 damage at $65 million across the three states, with the 2011 estimated normalised cost of $79 million.",2008,-38.22995377,143.80073550,,,,2,"$65,000,000.00",,,TAS;SA;VIC,http://www.emknowledge.gov.au/resource/?id=493,"$73,000,000.00",$0.00
313,Natural,Storm/Hail,Sydney and Region 1998,"On 4 February 1998, a thunderstorm with approximately 16,000 lightning strikes struck Sydney and regional areas. In Sydney 40,000 homes were without power. In regional areas there were several reports of severe wind gusts during the afternoon. The highest were: 106 km per hour at Dubbo, 104 km per hour at Coonamble, 83 km per hour at Orange and 76 km per hour at Armidale.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $34 million.",1998,-34.84997940,150.74653630,,,1,,"$12,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=313,"$12,500,000.00",$0.00
32,Natural,Storm/Hail,"Hunter Valley, Tablelands and Southern Highlands","On 23 June 1998, severe storms with gale force winds affected the Northern tablelands and Hunter Valley regions of Sydney, causing damage to properties and infrastructure. Fallen power lines created a power outage for over 7000 homes and demand for power reached record levels on the night of 23 June.  The State Emergency Service reported that across the State more than 2000 requests for assistance had been received; almost 1800 of which were received from the Hunter Valley. The worst affected areas were Lake Macquarie, Maitland, Newcastle and Port Stephens.  One woman drowned in flooded waters at Crookwell.  The Insurance Council of Australia estimated the 1998 damage at $12 million, with the 2011 estimated normalised cost of $39 million.&lt;",1998,-32.73263550,151.55793760,,,,1,"$12,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=32,"$16,000,000.00",$0.00
333,Natural,Storm/Hail,New England and Hunter Valley,"On 17 November 1996 the areas of the Hunter Valley and New England (particularly Tamworth) experienced severe storms, hail and wind damage. Winds up to 111 km per hour felled trees, powerlines and damaged houses, buildings and blocked some roads. The worst affected areas included Tamworth, Werris Creek, Coonabarabran, Baradine, Dungog, Scone, Stroud and Forster with all experiencing varying degrees of storm damage.  The Insurance Council of Australia estimated the 1996 damage at $10 million, with the 2011 estimated normalised cost of $28 million.",1996,-31.09020615,150.93029790,,,,1,"$10,000,000.00",,,NSW,http://www.emknowledge.gov.au/resource/?id=333,"$14,000,000.00",$0.00
